ticker,name,updated,actual_period,est_period,q_period,q_est_period,per,pbr,eps,bps,roe,op_margin,net_margin,dividend_yield,payout_ratio,debt_ratio,revenue,operating_profit,net_profit,per_est,pbr_est,eps_est,bps_est,roe_est,op_margin_est,net_margin_est,dividend_yield_est,payout_ratio_est,debt_ratio_est,revenue_est,operating_profit_est,net_profit_est,per_q,pbr_q,eps_q,bps_q,roe_q,op_margin_q,net_margin_q,dividend_yield_q,payout_ratio_q,debt_ratio_q,revenue_q,operating_profit_q,net_profit_q,per_q_est,pbr_q_est,eps_q_est,bps_q_est,roe_q_est,op_margin_q_est,net_margin_q_est,dividend_yield_q_est,payout_ratio_q_est,debt_ratio_q_est,revenue_q_est,operating_profit_q_est,net_profit_q_est
046890,서울반도체,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-7.04,0.56,-882.0,10993.0,-7.95,-3.11,-5.92,1.34,-34.28,76.14,10135.0,-315.0,-600.0,65.24,0.97,172.0,11546.0,1.57,1.52,1.09,,,,10560.0,161.0,115.0,-7.04,0.56,-191.0,10993.0,-7.95,0.3,-2.93,,,76.14,2658.0,8.0,-78.0,-634.36,,-17.0,,,-0.44,-0.36,,,,2490.0,-11.0,-9.0
106240,파인테크닉스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-1.09,0.41,-1278.0,3362.0,-29.63,-14.96,-51.83,,,68.9,429.0,-64.0,-222.0,,,,,,,,,,,,,,-1.09,0.41,-555.0,3362.0,-29.63,-16.0,-96.51,,,68.9,98.0,-16.0,-95.0,,,,,,,,,,,,,
068790,DMS,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,1.65,0.48,5540.0,19235.0,35.52,2.73,91.46,2.74,4.29,32.51,1555.0,42.0,1422.0,,,,,,,,,,,,,,1.7,0.48,-2785.0,19235.0,34.55,-3.66,-159.61,2.74,-8.62,32.51,411.0,-15.0,-656.0,,,,,,,,,,,,,
123860,아나패스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,77.49,2.79,224.0,6221.0,3.67,18.63,2.51,1.44,111.65,63.68,1082.0,202.0,27.0,,,,,,,,,,,,,,77.49,2.79,-663.0,6221.0,3.67,11.03,-29.02,1.44,-37.69,63.68,277.0,31.0,-80.0,,,,,,,,,,,,,
052420,오성첨단소재,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,4.11,0.47,356.0,3091.0,12.48,18.18,19.54,,,21.41,1657.0,301.0,324.0,,,,,,,,,,,,,,4.11,0.47,101.0,3091.0,12.48,17.52,22.6,,,21.41,428.0,75.0,97.0,,,,,,,,,,,,,
256630,포인트엔지니어링,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-10.38,0.91,-102.0,1171.0,-8.53,2.31,-16.47,0.94,-9.6,38.04,360.0,8.0,-59.0,,,,,,,,,,,,,,-10.38,0.91,-108.0,1171.0,-8.53,6.42,-66.61,0.94,-9.04,38.04,94.0,6.0,-63.0,,,,,,,,,,,,,
092190,서울바이오시스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-7.61,1.49,-336.0,1721.0,-26.46,0.03,-1.78,,,322.51,7638.0,2.0,-136.0,,,,,,,,,,,,,,-7.61,1.49,181.0,1721.0,-26.46,6.84,5.2,,,322.51,2203.0,151.0,115.0,,,,,,,,,,,,,
290690,소룩스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-28.74,2.45,-159.0,1865.0,-9.12,-17.55,-20.16,,,55.77,383.0,-67.0,-77.0,,,,,,,,,,,,,,-28.03,2.45,367.0,1865.0,-9.35,2.21,115.61,,,55.77,155.0,3.0,179.0,,,,,,,,,,,,,
037400,우리엔터프라이즈,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-8.65,0.18,-115.0,5603.0,-2.19,0.11,-0.96,2.02,-16.12,159.25,10652.0,11.0,-102.0,,,,,,,,,,,,,,-8.65,0.18,-23.0,5603.0,-2.19,0.99,-0.94,2.02,-81.23,159.25,2557.0,0.0,-24.0,,,,,,,,,,,,,
265520,AP시스템,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,12.38,0.78,1565.0,24853.0,6.76,7.24,5.17,1.76,21.14,85.26,4601.0,333.0,238.0,,,,,,,,,,,,,,12.38,0.78,671.0,24853.0,6.76,7.3,7.67,1.76,49.81,85.26,1316.0,96.0,101.0,,,,,,,,,,,,,
009310,참엔지니어링,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-1.31,0.29,-843.0,3752.0,-22.85,-12.58,-22.66,,,1154.41,598.0,-75.0,-136.0,,,,,,,,,,,,,,-1.31,0.29,-163.0,3752.0,-22.85,-11.04,-23.04,,,1154.41,132.0,-15.0,-30.0,,,,,,,,,,,,,
153490,우리이앤엘,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-55.22,0.39,-12.0,1750.0,-0.71,0.24,-1.15,2.92,-158.72,33.46,1212.0,3.0,-14.0,,,,,,,,,,,,,,-55.22,0.39,-36.0,1750.0,-0.71,-7.38,-8.82,2.92,-53.99,33.46,257.0,-19.0,-23.0,,,,,,,,,,,,,
069330,유아이디,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,11.79,0.77,96.0,1475.0,6.78,2.62,2.59,,,120.5,497.0,13.0,13.0,,,,,,,,,,,,,,11.79,0.77,58.0,1475.0,6.78,5.96,7.24,,,120.5,122.0,7.0,9.0,,,,,,,,,,,,,
049120,파인디앤씨,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-1.56,0.67,-423.0,981.0,-50.63,-6.2,-33.69,,,108.45,658.0,-41.0,-222.0,,,,,,,,,,,,,,-1.56,0.67,-309.0,981.0,-50.63,-34.65,-152.64,,,108.45,107.0,-37.0,-164.0,,,,,,,,,,,,,
347770,핌스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-3.13,0.55,-360.0,2043.0,-16.28,-9.64,-13.14,,,78.26,634.0,-61.0,-83.0,,,,,,,,,,,,,,-3.13,0.55,-202.0,2043.0,-16.28,-23.54,-33.34,,,78.26,140.0,-33.0,-47.0,,,,,,,,,,,,,
290520,신도기연,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,15.95,0.48,114.0,3766.0,3.1,5.66,5.67,,,5.65,319.0,18.0,18.0,,,,,,,,,,,,,,15.95,0.48,230.0,3766.0,3.1,11.67,14.05,,,5.65,261.0,30.0,37.0,,,,,,,,,,,,,
083500,에프엔에스테크,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,14.28,1.33,1014.0,10847.0,10.83,14.05,12.44,2.35,30.22,39.28,737.0,104.0,92.0,12.93,1.69,1621.0,12421.0,15.46,21.63,18.3,,,,861.0,186.0,158.0,14.28,1.33,88.0,10847.0,10.83,10.92,6.91,2.35,349.02,39.28,135.0,15.0,9.0,89.83,,233.0,,,19.33,,,,,150.0,29.0,
297890,HB솔루션,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,5.8,0.62,362.0,3367.0,11.34,7.0,42.12,1.43,8.28,24.9,628.0,44.0,265.0,,,,,,,,,,,,,,5.8,0.62,-8.0,3367.0,11.34,-5.13,-6.42,1.43,-361.92,24.9,63.0,-3.0,-4.0,,,,,,,,,,,,,
073110,엘엠에스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-3.66,0.5,-1364.0,10013.0,-16.2,-13.83,-17.43,4.41,-13.19,106.34,696.0,-96.0,-121.0,,,,,,,,,,,,,,-3.66,0.5,-476.0,10013.0,-16.2,-10.75,-22.33,4.41,-37.83,106.34,189.0,-20.0,-42.0,,,,,,,,,,,,,
059100,아이컴포넌트,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,5.81,0.72,849.0,6864.0,14.37,17.43,17.34,3.04,16.13,34.23,346.0,60.0,60.0,,,,,,,,,,,,,,5.81,0.72,85.0,6864.0,14.37,6.95,8.85,3.04,160.38,34.23,68.0,5.0,6.0,,,,,,,,,,,,,
004365,세방우,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,5.03,0.26,2865.0,54806.0,5.61,2.2,5.28,3.29,7.62,23.78,12418.0,273.0,656.0,,,,,,,,,,,,,,5.03,0.26,382.0,54806.0,5.61,-0.84,3.15,3.29,343.36,23.78,2742.0,-23.0,86.0,,,,,,,,,,,,,
004140,동방,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,7.12,0.69,359.0,3677.0,10.36,3.49,1.9,1.17,8.33,272.55,9156.0,320.0,174.0,,,,,,,,,,,,,,7.12,0.69,-13.0,3677.0,10.36,1.71,-0.26,1.17,-226.8,272.55,2522.0,43.0,-7.0,,,,,,,,,,,,,
014130,한익스프레스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-2.64,0.44,-1154.0,6976.0,-15.35,-0.57,-2.33,3.01,7.05,365.35,6298.0,-36.0,-147.0,,,,,,,,,,,,,,-2.64,0.44,-328.0,6976.0,-15.35,-2.14,-2.69,3.01,5.63,365.35,1511.0,-32.0,-41.0,,,,,,,,,,,,,
004360,세방,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,5.03,0.26,2865.0,54806.0,5.61,2.2,5.28,2.08,10.09,23.78,12418.0,273.0,656.0,,,,,,,,,,,,,,5.03,0.26,382.0,54806.0,5.61,-0.84,3.15,2.08,76.14,23.78,2742.0,-23.0,86.0,,,,,,,,,,,,,
009070,KCTC,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,8.89,0.59,705.0,10550.0,6.92,3.93,2.36,1.2,10.63,136.79,9867.0,388.0,233.0,,,,,,,,,,,,,,8.89,0.59,33.0,10550.0,6.92,1.79,0.51,1.2,229.86,136.79,2446.0,44.0,13.0,,,,,,,,,,,,,
000700,유수홀딩스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,33.16,0.45,176.0,12843.0,1.35,5.07,4.0,6.01,199.43,16.38,4185.0,212.0,168.0,,,,,,,,,,,,,,33.16,0.45,-200.0,12843.0,1.35,-3.06,-0.77,6.01,-175.0,16.38,1032.0,-32.0,-8.0,,,,,,,,,,,,,
032280,삼일,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,23.46,0.34,59.0,4143.0,1.5,2.13,0.96,2.88,52.65,60.65,1000.0,21.0,10.0,,,,,,,,,,,,,,23.46,0.34,-6.0,4143.0,1.5,1.91,-0.41,2.88,-502.61,60.65,247.0,5.0,-1.0,,,,,,,,,,,,,
009180,한솔로지스틱스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,4.91,0.54,563.0,5100.0,11.59,3.07,2.35,7.23,35.54,82.02,6746.0,207.0,158.0,3.6,,888.0,,,3.6,3.1,,,,8060.0,290.0,250.0,4.91,0.54,22.0,5100.0,11.59,1.62,0.4,7.23,915.44,82.02,1529.0,25.0,6.0,15.02,,213.0,,,3.7,,,,,1890.0,70.0,
033290,로젠,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,5.76,0.28,374.0,7584.0,5.64,2.86,2.61,3.28,23.8,141.37,7932.0,227.0,207.0,,,,,,,,,,,,,,5.76,0.28,119.0,7584.0,5.64,1.13,3.07,,,141.37,2077.0,24.0,64.0,,,,,,,,,,,,,
121440,골프존홀딩스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,8.89,0.26,561.0,19283.0,3.23,7.91,6.79,5.01,40.2,41.27,3543.0,280.0,241.0,,,,,,,,,,,,,,8.89,0.26,-74.0,19283.0,3.23,0.78,-4.07,5.01,-305.68,41.27,787.0,6.0,-32.0,,,,,,,,,,,,,
088390,이녹스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,3.38,0.45,2469.0,18657.0,12.9,11.04,34.98,,,55.84,591.0,65.0,207.0,,,,,,,,,,,,,,3.38,0.45,1378.0,18657.0,12.9,-18.04,116.5,,,55.84,107.0,-19.0,124.0,,,,,,,,,,,,,
050120,ES큐브,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-19.43,0.43,-151.0,6819.0,-2.32,-92.12,-14.73,,,7.8,139.0,-128.0,-21.0,,,,,,,,,,,,,,-19.43,0.43,121.0,6819.0,-2.32,-281.75,73.89,,,7.8,22.0,-62.0,16.0,,,,,,,,,,,,,
002450,삼익악기,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,6.37,0.34,195.0,3698.0,6.36,1.02,7.7,4.03,21.58,83.8,2244.0,23.0,173.0,,,,,,,,,,,,,,6.37,0.34,-37.0,3698.0,6.36,-2.77,-6.84,4.03,-112.45,83.8,548.0,-15.0,-37.0,,,,,,,,,,,,,
011420,갤럭시아에스엠,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,14.16,0.73,135.0,2624.0,5.5,9.88,9.22,,,14.62,403.0,40.0,37.0,,,,,,,,,,,,,,14.16,0.73,49.0,2624.0,5.5,10.12,9.33,,,14.62,144.0,15.0,13.0,,,,,,,,,,,,,
900270,헝셩그룹,2026-04-26 17:50,2024.12,2025.12,2025.09,2025.12,16.73,0.01,166.0,23846.0,0.69,6.28,2.0,,,18.74,1171.0,74.0,23.0,,,,,,,,,,,,,,-17.62,0.01,40.0,19359.0,-0.62,4.62,2.57,,,14.45,295.0,14.0,8.0,,,,,,,,,,,,,
365900,브이씨,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-6.55,0.53,-410.0,5105.0,-8.41,-3.16,-6.83,,,123.9,469.0,-15.0,-32.0,,,,,,,,,,,,,,-6.55,0.53,-177.0,5105.0,-8.41,-7.97,-11.85,,,123.9,115.0,-9.0,-14.0,,,,,,,,,,,,,
123750,알톤,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,78.16,0.82,17.0,1593.0,1.05,0.71,0.66,,,44.8,322.0,2.0,2.0,,,,,,,,,,,,,,78.16,0.82,57.0,1593.0,1.05,-6.46,12.94,,,44.8,56.0,-4.0,7.0,,,,,,,,,,,,,
066910,손오공,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,40.77,0.82,15.0,728.0,2.15,-6.89,0.83,,,143.04,970.0,-67.0,8.0,,,,,,,,,,,,,,38.12,0.82,93.0,728.0,2.3,-7.64,16.16,,,143.04,383.0,-29.0,62.0,,,,,,,,,,,,,
039830,오로라,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,7.13,0.8,2023.0,18082.0,13.37,13.56,6.41,4.16,26.63,227.55,3281.0,445.0,210.0,,,,,,,,,,,,,,7.13,0.8,176.0,18082.0,13.37,11.18,1.88,3.47,256.54,227.55,834.0,93.0,16.0,,,,,,,,,,,,,
024950,삼천리자전거,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,10.12,0.51,442.0,8210.0,6.14,7.08,6.59,2.24,20.46,72.9,1756.0,124.0,116.0,,,,,,,,,,,,,,10.12,0.51,-183.0,8210.0,6.14,-4.93,-4.47,2.24,-49.42,72.9,385.0,-19.0,-17.0,,,,,,,,,,,,,
049080,기가레인,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-4.09,1.05,-125.0,487.0,-23.44,-30.94,-28.7,,,119.51,403.0,-125.0,-116.0,,,,,,,,,,,,,,-4.09,1.05,-21.0,487.0,-23.44,-23.39,-15.63,,,119.51,140.0,-33.0,-22.0,,,,,,,,,,,,,
177900,쓰리에이로직스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-16.81,1.29,-379.0,4924.0,-7.47,-18.53,-24.89,,,44.96,145.0,-27.0,-36.0,13.37,,541.0,,,21.31,17.05,,,,305.0,65.0,52.0,-16.81,1.29,-242.0,4924.0,-7.47,-78.3,-84.36,,,44.96,27.0,-22.0,-23.0,,,,,,,,,,,,,
317120,라닉스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-3.6,1.55,-604.0,1399.0,-38.04,-81.04,-104.08,,,103.89,75.0,-61.0,-78.0,,,,,,,,,,,,,,-3.6,1.55,-144.0,1399.0,-38.04,-98.22,-123.28,,,103.89,18.0,-18.0,-22.0,,,,,,,,,,,,,
039010,현대에이치티,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,7.45,0.67,1232.0,13750.0,10.29,4.58,6.93,4.9,32.91,32.88,1533.0,70.0,106.0,,,,,,,,,,,,,,5.09,0.67,228.0,13750.0,13.0,2.14,5.62,4.9,177.73,32.88,350.0,8.0,20.0,,,,,,,,,,,,,
037460,삼지전자,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,3.18,0.45,4636.0,32565.0,16.89,3.79,2.76,3.73,10.81,145.15,42911.0,1624.0,1183.0,,,,,,,,,,,,,,3.18,0.45,1979.0,32565.0,16.89,5.42,4.34,3.73,25.34,145.15,11838.0,642.0,514.0,,,,,,,,,,,,,
170790,파이오링크,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,7.93,0.65,1109.0,13588.0,8.98,8.23,11.46,4.09,29.85,17.77,656.0,54.0,75.0,,,,,,,,,,,,,,7.93,0.65,897.0,13588.0,8.98,26.58,24.65,4.09,37.58,17.77,242.0,64.0,60.0,,,,,,,,,,,,,
900260,로스웰,2026-04-26 17:50,2024.12,2025.12,2025.09,2025.12,1.2,0.08,482.0,7110.0,7.43,3.83,3.41,,,300.88,5096.0,195.0,174.0,,,,,,,,,,,,,,3.42,0.15,76.0,7152.0,4.6,1.4,2.01,,,255.24,1353.0,19.0,27.0,,,,,,,,,,,,,
456010,아이씨티케이,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-33.14,5.23,-499.0,3161.0,-15.36,-220.49,-166.16,,,66.63,40.0,-89.0,-67.0,64.3,6.34,345.0,3503.0,10.36,21.94,20.25,,,,237.0,52.0,48.0,-33.14,5.23,162.0,3161.0,-15.36,-32.2,91.83,,,66.63,24.0,-8.0,22.0,,,,,,,,,,,,,
091440,한울소재과학,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-2.36,2.63,-1243.0,1116.0,-89.37,-183.09,-271.92,,,229.17,134.0,-246.0,-365.0,,,,,,,,,,,,,,-2.32,2.63,-448.0,1116.0,-91.08,-134.37,-234.35,,,229.17,59.0,-80.0,-139.0,,,,,,,,,,,,,
036690,코맥스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-3.02,4.56,-955.0,633.0,-85.66,-16.65,-17.76,,,753.18,851.0,-142.0,-151.0,,,,,,,,,,,,,,-3.02,4.56,-707.0,633.0,-85.66,-45.23,-54.6,,,753.18,205.0,-93.0,-112.0,,,,,,,,,,,,,
043090,더테크놀로지,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-0.33,0.3,-1142.0,1260.0,-61.39,-25.39,-113.78,,,24.61,126.0,-32.0,-143.0,,,,,,,,,,,,,,-0.33,0.3,-482.0,1260.0,-61.39,-3.24,-95.69,,,24.61,64.0,-2.0,-61.0,,,,,,,,,,,,,
321370,센서뷰,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-3.69,4.5,-352.0,289.0,-94.38,-60.78,-79.92,,,180.54,190.0,-116.0,-152.0,,,,,,,,,,,,,,-3.76,4.5,-70.0,289.0,-92.68,-22.68,-53.3,,,180.54,59.0,-13.0,-31.0,,,,,,,,,,,,,
380540,옵티코어,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-3.98,4.34,-515.0,472.0,-119.16,-27.55,-104.84,,,201.78,215.0,-59.0,-226.0,,,,,,,,,,,,,,-3.98,4.34,-144.0,472.0,-119.16,-6.28,-52.86,,,201.78,132.0,-8.0,-70.0,,,,,,,,,,,,,
019490,엑시큐어하이트론,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-1.47,3.34,-369.0,162.0,-144.87,-112.66,-669.69,,,169.06,53.0,-60.0,-355.0,,,,,,,,,,,,,,-1.47,3.34,-91.0,162.0,-144.87,2103.04,-2167.99,,,169.06,4.0,87.0,-89.0,,,,,,,,,,,,,
099520,DGI,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-17.69,2.52,-73.0,509.0,-13.39,-13.11,-13.11,,,28.29,252.0,-33.0,-33.0,,,,,,,,,,,,,,-17.69,2.52,1.0,509.0,-13.39,2.05,0.55,,,28.29,104.0,2.0,1.0,,,,,,,,,,,,,
340360,다보링크,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-12.57,4.76,-113.0,297.0,-38.06,-3.01,-7.93,,,168.37,632.0,-19.0,-50.0,,,,,,,,,,,,,,-6.42,4.76,-94.0,297.0,-85.25,-9.36,-32.04,,,168.37,136.0,-13.0,-44.0,,,,,,,,,,,,,
148250,알엔투테크놀로지,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-7.4,0.76,-429.0,4160.0,-10.31,-18.41,-20.72,0.87,-12.9,60.82,187.0,-34.0,-39.0,,,,,,,,,,,,,,-7.4,0.76,-150.0,4160.0,-10.31,-17.91,-31.6,0.87,-43.61,60.82,45.0,-8.0,-14.0,,,,,,,,,,,,,
189300,인텔리안테크,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,85.56,2.28,695.0,26101.0,2.81,3.74,2.33,0.34,27.34,86.45,3196.0,120.0,75.0,43.27,4.38,3014.0,29743.0,11.35,9.5,8.5,,,,4108.0,390.0,349.0,85.56,2.28,2078.0,26101.0,2.81,15.97,17.94,0.34,9.15,86.45,1243.0,199.0,223.0,1333.31,,98.0,,,1.52,1.59,,,,723.0,11.0,12.0
015710,코콤,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,10.68,0.46,326.0,7612.0,4.48,3.13,5.96,4.31,45.16,15.25,958.0,30.0,57.0,,,,,,,,,,,,,,10.68,0.46,100.0,7612.0,4.48,-0.95,8.04,4.31,146.8,15.25,218.0,-2.0,18.0,,,,,,,,,,,,,
050890,쏠리드,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,12.34,1.25,597.0,5886.0,10.79,11.29,12.36,0.68,8.22,51.89,2948.0,333.0,364.0,29.53,2.58,556.0,6380.0,9.2,11.32,10.89,,,,3109.0,352.0,338.0,12.34,1.25,446.0,5886.0,10.79,23.12,24.09,0.68,11.05,51.89,1129.0,261.0,272.0,713.02,,23.0,,,2.49,2.49,,,,563.0,14.0,14.0
138080,오이솔루션,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-5.23,2.27,-2504.0,5774.0,-39.08,-27.88,-47.13,0.78,-2.23,86.09,574.0,-160.0,-270.0,217.7,9.53,192.0,4396.0,4.07,5.29,3.5,,,,922.0,49.0,32.0,-5.23,2.27,-1160.0,5774.0,-39.08,-23.55,-91.3,,,86.09,144.0,-34.0,-131.0,-1682.63,,-25.0,,,,-1.69,,,,178.0,,-3.0
056360,코위버,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,14.62,0.3,354.0,17332.0,2.43,0.49,5.54,0.97,13.18,16.1,626.0,3.0,35.0,,,,,,,,,,,,,,14.62,0.3,558.0,17332.0,2.43,17.41,20.75,0.97,8.36,16.1,264.0,46.0,55.0,,,,,,,,,,,,,
211270,AP위성,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-68.99,1.74,-184.0,7297.0,-2.65,-9.0,-5.79,0.51,9.48,21.58,478.0,-43.0,-28.0,36.99,2.22,464.0,7728.0,6.55,12.31,10.77,,,,650.0,80.0,70.0,-68.99,1.74,80.0,7297.0,-2.65,4.66,7.62,,,21.58,159.0,7.0,12.0,,,,,,,,,,,,,
031310,아이즈비전,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,3.99,0.24,370.0,6097.0,6.29,1.74,4.53,,,38.44,1944.0,34.0,88.0,,,,,,,,,,,,,,3.99,0.24,-38.0,6097.0,6.29,1.83,-1.69,,,38.44,645.0,12.0,-11.0,,,,,,,,,,,,,
389020,자람테크놀로지,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-33.96,6.51,-1104.0,5756.0,-17.51,-66.37,-64.31,,,115.84,106.0,-71.0,-68.0,,,,,,,,,,,,,,-33.96,6.51,-306.0,5756.0,-17.51,-78.7,-68.92,,,115.84,28.0,-22.0,-19.0,,,,,,,,,,,,,
052460,아이크래프트,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,3.81,0.69,695.0,3826.0,24.65,3.88,4.91,3.78,11.98,104.81,2065.0,80.0,101.0,,,,,,,,,,,,,,3.8,0.69,561.0,3826.0,24.69,10.47,7.51,3.78,14.84,104.81,1091.0,114.0,82.0,,,,,,,,,,,,,
096690,에이루트,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-2.76,0.47,-698.0,4124.0,-15.72,-21.6,-36.65,,,82.24,506.0,-109.0,-185.0,,,,,,,,,,,,,,-2.76,0.47,-197.0,4124.0,-15.72,-32.69,-35.73,,,82.24,144.0,-47.0,-51.0,,,,,,,,,,,,,
049550,잉크테크,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,25.14,0.81,128.0,3991.0,3.25,1.03,3.23,,,102.01,775.0,8.0,25.0,,,,,,,,,,,,,,25.14,0.81,295.0,3991.0,3.25,10.04,26.31,,,102.01,220.0,22.0,58.0,,,,,,,,,,,,,
332370,아이디피,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,6.55,0.88,776.0,5785.0,15.7,22.16,21.02,3.35,19.67,7.42,491.0,109.0,103.0,6.19,0.8,859.0,6643.0,15.39,22.47,21.18,,,,543.0,122.0,115.0,6.55,0.88,143.0,5785.0,15.7,9.52,14.46,3.35,106.83,7.42,127.0,12.0,18.0,,,,,,,,,,,,,
032790,엠젠솔루션,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-3.01,1.63,-356.0,658.0,-41.77,-35.94,-57.12,,,77.66,286.0,-103.0,-163.0,,,,,,,,,,,,,,-3.01,1.63,-117.0,658.0,-41.77,-57.11,-102.89,,,77.66,56.0,-32.0,-57.0,,,,,,,,,,,,,
224110,에이텍모빌리티,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,74.5,0.7,128.0,13687.0,0.99,9.6,1.06,3.14,222.65,37.05,643.0,62.0,7.0,,,,,,,,,,,,,,-111.8,0.7,-775.0,13687.0,-0.66,-0.19,-22.89,3.14,-36.81,37.05,181.0,-0.0,-41.0,,,,,,,,,,,,,
054800,아이디스홀딩스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,3.15,0.28,3775.0,42672.0,11.11,9.88,8.59,2.52,6.69,36.89,9081.0,897.0,780.0,,,,,,,,,,,,,,3.15,0.28,1692.0,42672.0,11.11,11.79,12.64,2.52,14.93,36.89,2605.0,307.0,329.0,,,,,,,,,,,,,
131180,딜리,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,15.99,0.44,63.0,2297.0,2.91,2.49,5.72,8.94,135.3,6.98,323.0,8.0,18.0,,,,,,,,,,,,,,15.99,0.44,28.0,2297.0,2.91,1.17,8.21,8.94,302.65,6.98,101.0,1.0,8.0,,,,,,,,,,,,,
031860,디에이치엑스컴퍼니,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-0.36,0.58,-1884.0,1176.0,-94.22,-53.98,-236.72,,,101.04,145.0,-78.0,-344.0,,,,,,,,,,,,,,-0.36,0.58,-1199.0,1176.0,-94.22,-81.06,-773.03,,,101.04,30.0,-25.0,-235.0,,,,,,,,,,,,,
051380,피씨디렉트,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,12.32,0.74,164.0,2741.0,6.49,1.14,0.68,3.46,39.98,141.96,3730.0,43.0,25.0,,,,,,,,,,,,,,12.32,0.74,72.0,2741.0,6.49,1.91,1.09,3.46,91.15,141.96,1017.0,19.0,11.0,,,,,,,,,,,,,
